bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"-73.93806383243512,40.75349596596567,-73.8884,40.79094549378188",uuuu,85633793,,42240203ec486cba0d2c0d6a93f611d5,,130df796eb40f75bf8a1d13e7a2e5afc,40.771957,-73.912372,85803821,uuuu,US,US,1491425149,40.769683,-73.915433,85977539,Astoria,421205767,858/038/21/85803821.geojson,neighbourhood,85688543,pedia,,,US
"-73.944021710978,40.75766014132014,-73.92659672141866,40.76669484931752",uuuu,85633793,2016-08-08,e9c1e1390e8100a36fc5325a32893ec5,,3a00526673cb6806f2cce7c1a690e07a,40.761877,-73.934519,85803825,uuuu,US,US,1491425149,40.761659,-73.933500,85977539,Astoria South,421205767,858/038/25/85803825.geojson,neighbourhood,85688543,quattroshapes,,,US
"-74.193858,41.847617,-74.14061,41.913403",uuuu,85633793,,1861f8ae10fc844a19443d484bfdeaa5,,4de0291442dc387acc60b4869e187970,41.883764,-74.166000,85803897,uuuu,US,US,1467183398,41.894100,-74.171448,0,Atwood,-1,858/038/97/85803897.geojson,neighbourhood,85688543,zetashapes,,,US
"-73.81066605947018,40.74101425292527,-73.7786865233999,40.78054143190009",2016-08-08,85633793,,30b166b02938af5348883c56e562c3fb,,8e286a27e1912d3667ef166cffd2d0b4,40.762173,-73.792622,85803923,uuuu,US,US,1489096087,40.762911,-73.790141,85977539,Auburndale,421205767,858/039/23/85803923.geojson,neighbourhood,85688543,quattroshapes,907162765,,US
"-74.305578,41.653736,-74.269308,41.688338",uuuu,85633793,,3d2034a49ae2fa779c7180ee5dd1e6e7,,9957898efbf621d39fbf53db9996dbea,41.668700,-74.284284,85804079,uuuu,US,US,1466784211,41.677891,-74.282096,0,Awosting,-1,858/040/79/85804079.geojson,neighbourhood,85688543,zetashapes,,,US
"-74.379275,44.147403,-74.187744,44.228432",uuuu,85633793,,f5763fd7c825ba5ce9fb93fed97732fd,,114ff0ba2c470b10c09814b43fac4aec,44.199824,-74.279236,85804115,uuuu,US,US,1466784211,44.201503,-74.319763,0,Axton Landing,-1,858/041/15/85804115.geojson,neighbourhood,85688543,zetashapes,,,US
"-77.691038,43.066419,-77.658857,43.088668",uuuu,85633793,,177c9b15b8ba88c014a5d2f01cb97704,,c95f8b88d4e9eb141af90f6e7ec2893c,43.078449,-77.673906,85804199,uuuu,US,US,1466784212,43.084499,-77.676332,0,Bailey,-1,858/041/99/85804199.geojson,neighbourhood,85688543,zetashapes,,,US
"-74.052401,41.636818,-73.990008,41.71781",uuuu,85633793,,f9edb88fa522d571f40eefc09326fa48,,20917d0623a422f2f3c4eafff1e12d9c,41.678359,-74.020737,85804215,uuuu,US,US,1466784212,41.691553,-74.016444,0,Baileys Gap,-1,858/042/15/85804215.geojson,neighbourhood,85688543,zetashapes,,,US
"-78.55949951170001,42.34651428430014,-78.53949951169989,42.3665142843001",uuuu,85633793,,3a73701e2ac64e2ff24ea25c689d22bb,,0571fd749459b8977a9bd2d4b4619336,42.356514,-78.549500,85804257,uuuu,US,US,1466784212,42.356514,-78.549500,0,Bakerstand,-1,858/042/57/85804257.geojson,neighbourhood,85688543,quattroshapes,,,US
"-78.217753,42.388789,-78.15306,42.425029",uuuu,85633793,,3260c932e9dfc31b150dce50e09f3787,,e3b6fd1c8032cc52b55acd6e046d1861,42.403730,-78.187269,85804291,uuuu,US,US,1466784213,42.399701,-78.186949,0,Balcom Beach,-1,858/042/91/85804291.geojson,neighbourhood,85688543,zetashapes,,,US
"-73.589604,42.611908,-73.424749,42.755027",uuuu,85633793,,82253e601605b4339ac7fc277b106be8,,85cf63d9bad4efdcd7df30af8d191ba7,42.683496,-73.503455,85804449,uuuu,US,US,1479860028,42.685373,-73.541049,85979643,Barberville,85979643,858/044/49/85804449.geojson,neighbourhood,85688543,zetashapes,,,US
"-79.677008,42.220935,-79.527077,42.385935",uuuu,85633793,,19a3e26bb5c5d5339a196b2396936cf0,,575029cb252022f0848b99b674f56b6f,42.297926,-79.598087,85804453,uuuu,US,US,1466784216,42.341855,-79.596068,0,Barcelona,-1,858/044/53/85804453.geojson,neighbourhood,85688543,zetashapes,,,US
"-74.10884,41.257384,-74.02668,41.360049",uuuu,85633793,,36b0b9907bb71c045f480b1fbca857fe,,63aeaf413bf78fb4cfdcefe61ee14ada,41.302963,-74.069595,85804519,uuuu,US,US,1479864055,41.303662,-74.076125,85978219,Baileytown,85978219,858/045/19/85804519.geojson,neighbourhood,85688543,zetashapes,,,US
"-77.650146,43.210951,-77.633106,43.231162",uuuu,85633793,,d145c4f5a3608733807728a98e6b7cd1,,55736e9d56a53d1e2b0fec48b3887a90,43.221200,-77.642040,85804543,uuuu,US,US,1467243495,43.215878,-77.640822,0,Barnard,-1,858/045/43/85804543.geojson,neighbourhood,85688543,zetashapes,,,US
"-72.134672,40.991805,-72.106369,41.008486",uuuu,85633793,,08b9abf2164924ddb8dfe0d079b6bf43,,3cda7c400a8e47919ce5c1a1665b6988,40.999027,-72.122786,85804575,uuuu,US,US,1479655538,40.998558,-72.117004,85979941,Barnes Landing,85979941,858/045/75/85804575.geojson,neighbourhood,85688543,zetashapes,,,US
"-75.146446,41.812701,-75.012102,41.895239",uuuu,85633793,,75e3d6d96d9df890c0816e163f3f6bd6,,943b175b8ae0a8e70d7411f9ab7aac86,41.855327,-75.073020,85804685,uuuu,US,US,1467244949,41.855243,-75.105286,0,Basket,-1,858/046/85/85804685.geojson,neighbourhood,85688543,zetashapes,,,US
"-74.126081,43.1539,-74.055409,43.269359",uuuu,85633793,,2682248daaa58890f36043863e3e557e,,ca4544665a6125ae95ee140fbe8eef2a,43.215667,-74.093169,85804727,uuuu,US,US,1466784220,43.213183,-74.092712,0,Batchellerville,-1,858/047/27/85804727.geojson,neighbourhood,85688543,zetashapes,,,US
"-74.01943483634196,40.59397766723789,-73.99381,40.6127437586373",uuuu,85633793,,1c4beafb201fb578b6b8ff5c59d610a0,,8e9fe041a4e1579172f27d2284f28acc,40.603645,-74.006610,85804733,uuuu,US,US,1491425149,40.603485,-74.006070,85977539,Bath Beach,421205765,858/047/33/85804733.geojson,neighbourhood,85688543,pedia,,,US
"-74.01934254624506,40.70011149186827,-74.01244,40.71908554384942",uuuu,85633793,,6cadbbbe5867c36f55f44ff868419801,,44ddec47e5d5940fbbe63257a3777625,40.711252,-74.016084,85804741,uuuu,US,US,1491425149,40.712859,-74.015987,85977539,Battery Park City,907196817,858/047/41/85804741.geojson,neighbourhood,85688543,pedia,,,US
"-74.322022,44.33813,-74.083195,44.535068",uuuu,85633793,,2e58a4d9eccce384bfb4e7744915e0b3,,48b0ca41a21c8c07255f6d221396b51a,44.435258,-74.216859,85804815,uuuu,US,US,1466784221,44.442234,-74.254125,0,Bay Pond,-1,858/048/15/85804815.geojson,neighbourhood,85688543,zetashapes,,,US
"-74.04165240724907,40.61847200000015,-74.01475204348047,40.64167026990677",uuuu,85633793,,d1025f9764c1b7bbb0d5f02487c6dafa,,635ddfb2c83cdcbb8ad6dd3bc6e62c64,40.631071,-74.028197,85804819,uuuu,US,US,1491425149,40.631141,-74.029432,85977539,Bay Ridge,421205765,858/048/19/85804819.geojson,neighbourhood,85688543,pedia,,,US
"-78.873574,42.760395,-78.834339,42.790159",uuuu,85633793,,bc4ff0ed1c65a0d972e63b425f11fd00,,4007148be78b69cb7cedd763bc0f7300,42.774873,-78.849945,85804861,uuuu,US,US,1467183402,42.774432,-78.856245,0,Bay View,-1,858/048/61/85804861.geojson,neighbourhood,85688543,zetashapes,,,US
"-77.5432999907336,43.17914407162549,-77.52081831951818,43.20517548872543",uuuu,85633793,,2df8a268c1d651fbe86e98cd9da3e3f1,,d66f8e3dd0ee10d90964733a402ca22b,43.193649,-77.532317,85804863,uuuu,US,US,1479862185,43.188156,-77.535736,85979035,Bay View,85979035,858/048/63/85804863.geojson,neighbourhood,85688543,quattroshapes,,,US
"-73.320907,40.71828,-73.279851,40.784297",uuuu,85633793,,6654708347a00bd0a1996d4deb176c6e,,dde4e6e206c1de304ce9db59175eb800,40.750444,-73.298155,85804871,uuuu,US,US,1467245413,40.737607,-73.305691,85979891,Baywood,85979891,858/048/71/85804871.geojson,neighbourhood,85688543,zetashapes,,,US
"-73.083894,40.660793,-72.868702,40.747708",uuuu,85633793,,f45fd0faec3c863ac64fdf66e91f6cef,,1532551f06efab8381ff9401d2b6a3c5,40.706186,-72.966699,85804881,uuuu,US,US,1466784222,40.686389,-72.999733,85979717,Bayberry Dunes,85979717,858/048/81/85804881.geojson,neighbourhood,85688543,zetashapes,,,US
"-73.8536370000001,40.86158674641939,-73.82911878262571,40.8791090000002",uuuu,85633793,,e5abdf00c1900d3a620f67ca142fadac,,34970c5d2b856bc9f31618dac82f4790,40.871672,-73.840403,85804885,uuuu,US,US,1491425149,40.874390,-73.842399,85977539,Baychester,907157027,858/048/85/85804885.geojson,neighbourhood,85688543,pedia,,,US
"-73.79271539682308,40.73529674325967,-73.74333268196389,40.78207815541823",uuuu,85633793,,d5a507437a823e010d5e87a7b00a7c06,,0ed8c5a849fa581b3c4483dd193da90c,40.758183,-73.767891,85804927,uuuu,US,US,1491425149,40.755191,-73.767488,85977539,Bayside,421205767,858/049/27/85804927.geojson,neighbourhood,85688543,pedia,,,US
"-73.950556,41.483434,-73.895398,41.559164",uuuu,85633793,,4232570a3ba59b904fe43e4c78d14a63,,bc9f3488c9d708b41317f3544792c0e0,41.517486,-73.923978,85805017,uuuu,US,US,1467183402,41.526660,-73.918763,0,Beacon Hills,-1,858/050/17/85805017.geojson,neighbourhood,85688543,zetashapes,,,US
"-77.28717,43.272652,-77.267182,43.278805",uuuu,85633793,,31f4e5409059c00a748efc47a28338ca,,6bc468af96e3214e9540ad24a2dca394,43.276003,-77.279064,85805057,uuuu,US,US,1466784223,43.272438,-77.293256,0,Bear Creek,-1,858/050/57/85805057.geojson,neighbourhood,85688543,zetashapes,,,US
"-74.851787,41.938827,-74.810074,42.001449",uuuu,85633793,,b798d292dda818453523c088bd47bfc7,,40c27d5d58bb733bff6a8d975c8fc990,41.975226,-74.832421,85805165,uuuu,US,US,1467245109,41.981045,-74.836121,0,Beaverkill,-1,858/051/65/85805165.geojson,neighbourhood,85688543,zetashapes,,,US
"-73.95775504401243,40.67855509312508,-73.94267037590075,40.69729900047523",2016-08-08,85633793,,fa28c7c8841a884787e0f8ae2041ff91,,d5421627e10daf4393d4bc4a0ee465fe,40.688144,-73.950444,85805225,uuuu,US,US,1489096087,40.690282,-73.953072,85977539,Bedford,421205765,858/052/25/85805225.geojson,neighbourhood,85688543,quattroshapes,907189643,,US
"-73.844132,40.969533,-73.812718,41.008314",uuuu,85633793,,cee1df1642ad86d187ee1f1601ef5394,,fc4b5ab094e6a8b0a0637eb0e2cfe57b,40.986244,-73.827176,85805227,uuuu,US,US,1467243973,40.983095,-73.824692,85980063,Beech Hill,85980063,858/052/27/85805227.geojson,neighbourhood,85688543,zetashapes,,,US
