bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"-73.808974,42.239187,-73.768079,42.263473",uuuu,85633793,,acdba4ea7bf895509edf315d92c7bdd5,,e8c02417f8cc651a42af1a7b86152cba,42.251520,-73.785892,85977809,uuuu,US,US,1467245201,42.252043,-73.785890,85977809,Hudson,404522231,859/778/09/85977809.geojson,locality,85688543,quattroshapes,,,US
"-73.69555,42.405576,-73.662107,42.424217",uuuu,85633793,,b3977b9e7e65c05cb952877a08ee4648,,6b4e57662a5b4f6b359aa7566c0f563a,42.413396,-73.677850,85977811,uuuu,US,US,1467244557,42.414231,-73.676710,85977811,Valatie,404522233,859/778/11/85977811.geojson,locality,85688543,quattroshapes,,,US
"-73.71652,42.375871,-73.688144,42.408362",uuuu,85633793,,41c4c12eb7a008bc75f1cb10e24a646b,,71115b95b071d4d2b4c7f1b8d91317e4,42.394383,-73.703768,85977813,uuuu,US,US,1466635757,42.397300,-73.704039,85977813,Kinderhook,404522233,859/778/13/85977813.geojson,locality,85688543,quattroshapes,,,US
"-73.608585,42.348461,-73.585488,42.375469",uuuu,85633793,,46a89d0e03ce0c9c4d90054f791662d9,,fcd4789260894b6803a1318d3c380bcf,42.362070,-73.597584,85977815,uuuu,US,US,1467244557,42.362861,-73.597410,85977815,Chatham,404522227,859/778/15/85977815.geojson,locality,85688543,quattroshapes,,,US
"-73.600403,43.082975,-73.581938,43.099033",uuuu,85633793,,b5dca1c39252bb5120e336ec2695d480,,942c6bc1aa138b6ace1d52d9393c019d,43.091857,-73.591758,85977903,uuuu,US,US,1477509284,43.092968,-73.590849,85977903,Victory,404522371,859/779/03/85977903.geojson,locality,85688543,quattroshapes,,,US
"-73.931949,41.589154,-73.900807,41.608826",uuuu,85633793,,0bc3d97a4261eabdb3019126919430ca,,a03247c64b7dc8813c9287198f4356c3,41.598631,-73.917842,85977817,uuuu,US,US,1467244557,41.597890,-73.918070,85977817,Wappingers Falls,404522317,859/778/17/85977817.geojson,locality,85688543,quattroshapes,,,US
"-73.664038,42.932534,-73.628879,42.959656",uuuu,85633793,,ed33c055a880a2e1ffc391be1a600228,,897c5f632f2271e4a8c4204b0cb3ae2a,42.946856,-73.643858,85977905,uuuu,US,US,1467245742,42.948605,-73.639729,85977905,Stillwater,404522375,859/779/05/85977905.geojson,locality,85688543,quattroshapes,,,US
"-73.686752,42.783677,-73.672562,42.797012",uuuu,85633793,,a698f59a96ed5984cdd0e0a19809bb61,,2857c42aa1bcc038af71fe06cef2e096,42.791591,-73.679029,85977907,uuuu,US,US,1467245742,42.790869,-73.677739,85977907,Waterford,404521399,859/779/07/85977907.geojson,locality,85688543,quattroshapes,,,US
"-73.924897,42.048411,-73.895999,42.069153",uuuu,85633793,,298556070cf126c74e33377d52b8a8eb,,a9c6b3620cd3497558694360e8943d04,42.058682,-73.911873,85977821,uuuu,US,US,1467184897,42.059102,-73.912148,85977821,Tivoli,404522311,859/778/21/85977821.geojson,locality,85688543,quattroshapes,,,US
"-73.921012,41.918592,-73.896545,41.93998",uuuu,85633793,,e5262da724373221795cd4cbf4b1f359,,9158960430c483032bf1ff536f7e9f84,41.929471,-73.908098,85977823,uuuu,US,US,1467184897,41.929014,-73.908099,85977823,Rhinebeck,404522313,859/778/23/85977823.geojson,locality,85688543,quattroshapes,,,US
"-73.651377,43.282881,-73.621456,43.306998",uuuu,85633793,,38f1bee5d2842feb04f02ed8ee0b3f33,,9a16153849937b4e7e77edaa018ceee0,43.295149,-73.635087,85977911,uuuu,US,US,1467243029,43.296511,-73.633306,85977911,South Glens Falls,404522367,859/779/11/85977911.geojson,locality,85688543,quattroshapes,,,US
"-73.887576,41.986443,-73.865231,42.005926",uuuu,85633793,,12ec315adeb1384dbff0972ebe9329f6,,663c76749aaeae6942daf26e23e7a4b0,41.996152,-73.876834,85977825,uuuu,US,US,1467244475,41.996061,-73.877050,85977825,Red Hook,404522311,859/778/25/85977825.geojson,locality,85688543,quattroshapes,,,US
"-73.592608,43.094259,-73.573342,43.108612",uuuu,85633793,,783ee4328e4ce27b9b81b4c00e92c6ba,,dad74324fd1e432d69eaa3d219c90bbd,43.101464,-73.580794,85977913,uuuu,US,US,1467243029,43.101618,-73.580015,85977913,Schuylerville,404522371,859/779/13/85977913.geojson,locality,85688543,quattroshapes,,,US
"-73.613541,41.55104,-73.582728,41.575645",uuuu,85633793,,fbf8969b5b08b26c63fbfc77a4a145a0,,c6ef31eaef81694d0b27ab6f4e399314,41.563329,-73.598741,85977827,uuuu,US,US,1466635757,41.563983,-73.598742,85977827,Pawling,404522301,859/778/27/85977827.geojson,locality,85688543,quattroshapes,,,US
"-73.722669,41.773733,-73.674847,41.800247",uuuu,85633793,,15046132cae48b91fd3caf50dbebf2e0,,4714748de776c75fe08c25b108412b1c,41.784124,-73.693984,85977829,uuuu,US,US,1467244475,41.783367,-73.691633,85977829,Millbrook,404521333,859/778/29/85977829.geojson,locality,85688543,quattroshapes,,,US
"-73.910637,41.524764,-73.878627,41.542528",uuuu,85633793,,94a668646d2a76ed2e21abe1d8a841c1,,1022931fb13e48808a4bca5f614c3bb2,41.533904,-73.894146,85977831,uuuu,US,US,1467243432,41.536202,-73.895721,85977831,Fishkill,404522225,859/778/31/85977831.geojson,locality,85688543,quattroshapes,,,US
"-73.989318,41.479923,-73.935177,41.524947",uuuu,85633793,,f201e56aec7ace165cb25a98fafc3a0a,,5bf47c23e5397e987649ddc455f8d263,41.503581,-73.965436,85977833,uuuu,US,US,1467243432,41.500903,-73.968115,85977833,Beacon,404522213,859/778/33/85977833.geojson,locality,85688543,quattroshapes,,,US
"-73.946682,41.670266,-73.89066,41.716976",uuuu,85633793,,3fd959c907b3c7031cdfbe46a79e2d30,,66ecd672efcce2ff2cd5a06f947e16d8,41.694922,-73.921049,85977835,uuuu,US,US,1467243432,41.698841,-73.921564,85977835,Poughkeepsie,404522305,859/778/35/85977835.geojson,locality,85688543,quattroshapes,,,US
"-73.52097,41.941586,-73.499143,41.959483",uuuu,85633793,,dfd73325bd49647223040aca488b7e87,,4d3aafba0b7a296efd14eb4529c75da7,41.953154,-73.511331,85977839,uuuu,US,US,1479665415,41.953527,-73.510251,85977839,Millerton,404522299,859/778/39/85977839.geojson,locality,85688543,quattroshapes,,,US
"-73.80522,42.925965,-73.783164,42.949615",uuuu,85633793,,55bfc172f0f5b3434954dce91325704e,,553e3cb0812427f97f05d9c7e568fb48,42.937597,-73.795861,85977915,uuuu,US,US,1467245483,42.936566,-73.796071,85977915,Round Lake,404523177,859/779/15/85977915.geojson,locality,85688543,quattroshapes,,,US
"-73.983245,42.763432,-73.893042,42.843697",uuuu,85633793,,c01573acf7948dd6f45ecc38a96436f4,,70a57d7def6968322d0993fb24dadfa7,42.802525,-73.927560,85977841,uuuu,US,US,1479848545,42.810078,-73.923793,85977841,Schenectady,404522521,859/778/41/85977841.geojson,locality,85688543,quattroshapes,,,US
"-74.192508,42.740168,-74.177055,42.756254",uuuu,85633793,,f6b40249d1100a5ba49e1f50fee97fb0,,2cdbdc25b0d848f1c89b0cd6181fb13f,42.747403,-74.184086,85977843,uuuu,US,US,1467242784,42.747345,-74.184086,85977843,Delanson,404522381,859/778/43/85977843.geojson,locality,85688543,quattroshapes,,,US
"-73.978768,42.820785,-73.943053,42.853219",uuuu,85633793,,341755ddb3264b9e3caf5c97f4bcc9d4,,59ec49a97d1c4aac80c88a02d1dadb45,42.832131,-73.960668,85977845,uuuu,US,US,1467243815,42.830831,-73.959457,85977845,Scotia,404522383,859/778/45/85977845.geojson,locality,85688543,quattroshapes,,,US
"-77.076815,42.949725,-77.045645,42.968283",uuuu,85633793,,ae941ceb58409d0e2455da3763733466,,600dd395c28e83915ac391f4f5b10dc0,42.958130,-77.062108,85977847,uuuu,US,US,1467184897,42.958315,-77.062343,85977847,Phelps,404522787,859/778/47/85977847.geojson,locality,85688543,quattroshapes,,,US
"-78.758835,42.749763,-78.72213,42.774059",uuuu,85633793,,636c6554916ee068455d6fc70fdf88f9,,b98ed00d8c4faf9ced81f765e117d500,42.762647,-78.743755,85978003,uuuu,US,US,1467244540,42.763994,-78.747057,85978003,Orchard Park,404522357,859/780/03/85978003.geojson,locality,85688543,quattroshapes,,,US
"-78.943889,42.586422,-78.930141,42.603266",uuuu,85633793,,e3b834a28c0d479b690908f6914d7dfd,,4042b3982ded28fe789851b6b102ad31,42.594821,-78.936941,85978005,uuuu,US,US,1467244539,42.594866,-78.936941,85978005,North Collins,404522355,859/780/05/85978005.geojson,locality,85688543,quattroshapes,,,US
"-78.68563,42.885632,-78.657138,42.918101",uuuu,85633793,,1aceb193d6f22239407a781c723b4d8b,,9cc80981b9684509d8bedbf83f500f23,42.900695,-78.670110,85978007,uuuu,US,US,1467244540,42.900941,-78.670109,85978007,Lancaster,404522351,859/780/07/85978007.geojson,locality,85688543,quattroshapes,,,US
"-78.872667,42.804292,-78.792749,42.832299",uuuu,85633793,,d9b6c8f6661dfcbce0869d2c804e94da,,8eb3357a006070246122c69bf1e1a96b,42.818219,-78.832512,85978009,uuuu,US,US,1467244539,42.815883,-78.829311,85978009,Lackawanna,404522349,859/780/09/85978009.geojson,locality,85688543,quattroshapes,,,US
"-78.88949,42.958572,-78.853032,42.97324",uuuu,85633793,,805c8dc5785845cfac7152872c866a0d,,26b59c9cf1c75e8f8dfd66f42affc904,42.964633,-78.871290,85978011,uuuu,US,US,1467245149,42.964843,-78.872765,85978011,Kenmore,404522265,859/780/11/85978011.geojson,locality,85688543,quattroshapes,,,US
"-76.109572,44.223171,-76.057296,44.248966",uuuu,85633793,,3a76c1a184e1aa49b8c07023027db5fc,,af21458766f81b7422b0f68a48be8a41,44.236934,-76.082652,85978103,uuuu,US,US,1467245706,44.236587,-76.085232,85978103,Clayton,404521201,859/781/03/85978103.geojson,locality,85688543,quattroshapes,,,US
"-78.860521,42.709159,-78.812825,42.739765",uuuu,85633793,,fd91cfc3c0ee37d464d39b1a66d0ff11,,78723c34cb365b88d3145b76a63ae846,42.723357,-78.834806,85978013,uuuu,US,US,1467245149,42.718672,-78.832812,85978013,Hamburg,404522347,859/780/13/85978013.geojson,locality,85688543,quattroshapes,,,US
"-78.696997,42.492959,-78.640798,42.519703",uuuu,85633793,,f03c117e24c9efee173e3daf1fa8fa39,,4ab074b287d1cce4eaded4cccf97cc8b,42.508377,-78.669632,85978015,uuuu,US,US,1467245149,42.510278,-78.669634,85978015,Springville,404522339,859/780/15/85978015.geojson,locality,85688543,quattroshapes,,,US
"-78.639862,42.755671,-78.592948,42.781231",uuuu,85633793,,55585fe02f518d428ef7d4c7c4316ad0,,b9ce4dd1301431855cec18d56fa63c0c,42.766690,-78.617183,85978019,uuuu,US,US,1467245149,42.765694,-78.616768,85978019,East Aurora,404522323,859/780/19/85978019.geojson,locality,85688543,quattroshapes,,,US
"-78.7399,42.892394,-78.676845,42.930044",uuuu,85633793,,aa6f335ea4b583bcca59f19f4923564d,,cc4c3175cd6f24b54cbae11ad02181f5,42.911764,-78.704363,85978021,uuuu,US,US,1467245859,42.911155,-78.698651,85978021,Depew,404522333,859/780/21/85978021.geojson,locality,85688543,quattroshapes,,,US
"-78.956877,42.826023,-78.795157,42.966455",uuuu,85633793,,c8844f87ea012d98e94e8e38f6fcaf4d,,1eb2b4976f35522c8b1aa9dd5e7834c0,42.892251,-78.859415,85978023,uuuu,US,US,1467184898,42.890831,-78.852901,85978023,Buffalo,404522329,859/780/23/85978023.geojson,locality,85688543,quattroshapes,,,US
"-79.092283,42.587421,-79.069506,42.602712",uuuu,85633793,,651ae8b882a68958c54de5b95e03ed25,,66d330a7e09a83d6f21b8e570c7eb39d,42.595064,-79.080859,85978025,uuuu,US,US,1467245857,42.595049,-79.080886,85978025,Farnham,404521337,859/780/25/85978025.geojson,locality,85688543,quattroshapes,,,US
"-78.841975,42.784161,-78.820863,42.805059",uuuu,85633793,,8cce009d2789dc809b9e97224869b757,,8e196ade4cdf364a4c62b636075decc6,42.796521,-78.832400,85978027,uuuu,US,US,1467245838,42.797125,-78.832400,85978027,Blasdell,404522347,859/780/27/85978027.geojson,locality,85688543,quattroshapes,,,US
"-78.511332,42.885959,-78.478123,42.911257",uuuu,85633793,,789693aa8974454cab653c315199e6fe,,057fd1082df8ac984e09f90eb67ef83c,42.898879,-78.494607,85978029,uuuu,US,US,1467245838,42.898702,-78.494605,85978029,Alden,404522319,859/780/29/85978029.geojson,locality,85688543,quattroshapes,,,US
"-78.521548,43.000461,-78.472928,43.030287",uuuu,85633793,,5a26578796010b46a035de0ae4b5f00f,,bf15a34aabc99c677e74c394c1e4d828,43.017957,-78.497804,85978031,uuuu,US,US,1467245862,43.018828,-78.499451,85978031,Akron,404522353,859/780/31/85978031.geojson,locality,85688543,quattroshapes,,,US
"-76.963709,42.679264,-76.949295,42.687957",uuuu,85633793,,9a0f7d1fbf99aca7b8f7d6f58c800d1b,,790d75a8d9719d3dad2e75bf749f7279,42.683467,-76.957175,85978203,uuuu,US,US,1466635760,42.683589,-76.957313,85978203,Dresden,404523025,859/782/03/85978203.geojson,locality,85688543,quattroshapes,,,US
"-79.039961,42.627973,-79.019,42.647759",uuuu,85633793,,040ab88ea1cfb0532ba5085a7578c07b,,cc89387a7ae664ee97afa19483307230,42.637886,-79.029516,85978033,uuuu,US,US,1467245862,42.637889,-79.029516,85978033,Angola,404522341,859/780/33/85978033.geojson,locality,85688543,quattroshapes,,,US
"-74.20702,41.297927,-74.160106,41.341165",uuuu,85633793,,1e1e7078a7e5438f0aed4bb0571ed9f9,,bb0dc7653d5b0e0a5cf81ec4bf839fd8,41.319785,-74.184789,85978205,uuuu,US,US,1467245591,41.320776,-74.180857,85978205,Monroe,404522907,859/782/05/85978205.geojson,locality,85688543,quattroshapes,,,US
"-74.188786,43.21393,-74.150882,43.23516",uuuu,85633793,,b9f5eabaf61772205954483a6ab1b17a,,724b54fb997ae3308a0475d48a770407,43.223910,-74.170308,85978037,uuuu,US,US,1466635759,43.222720,-74.170018,85978037,Northville,404522443,859/780/37/85978037.geojson,locality,85688543,quattroshapes,,,US
"-74.178814,41.416541,-74.129819,41.442871",uuuu,85633793,,f5415b6c66eb0559d635433293c4cac2,,5e0feeabd016341040236afe9dae9382,41.429638,-74.157723,85978207,uuuu,US,US,1467184900,41.428761,-74.157719,85978207,Washingtonville,404522799,859/782/07/85978207.geojson,locality,85688543,quattroshapes,,,US
"-74.374564,41.233416,-74.332022,41.274326",uuuu,85633793,,d402ce1978f078fdda7649c4b17b097a,,fad18b89a511257df490eb88e04b4be2,41.255188,-74.355085,85978209,uuuu,US,US,1467245591,41.258695,-74.360701,85978209,Warwick,404522923,859/782/09/85978209.geojson,locality,85688543,quattroshapes,,,US
"-74.452908,41.417408,-74.392806,41.474347",uuuu,85633793,,32148632dbccda9b6855943b1317f606,,1e56b55c3aa985d233abbe990d14d36d,41.445797,-74.422810,85978211,uuuu,US,US,1467183182,41.447511,-74.420769,85978211,Middletown,404522903,859/782/11/85978211.geojson,locality,85688543,quattroshapes,,,US
"-74.691834,42.993892,-74.665468,43.014936",uuuu,85633793,,cffbbf4f1569779f27e61006105c6487,,ee63dd8955b27dfa3dc978749b9352d2,43.001069,-74.678164,85978213,uuuu,US,US,1467183182,43.001208,-74.677071,85978213,St. Johnsville,404522723,859/782/13/85978213.geojson,locality,85688543,quattroshapes,,,US
"-74.592537,42.907826,-74.558489,42.924245",uuuu,85633793,,88b69f9d88d299857887876b69aca294,,9de360030b32e5cb2e67f862c9978a6d,42.914312,-74.574837,85978217,uuuu,US,US,1467242904,42.913794,-74.573156,85978217,Palatine Bridge,404522717,859/782/17/85978217.geojson,locality,85688543,quattroshapes,,,US
"-73.730715,40.77668,-73.719051,40.784665",uuuu,85633793,,e456c6bb52c8ec81ec56a9020c3ef91a,,a38d741f227687f937b6f51ba7c682e8,40.780892,-73.725451,85977607,uuuu,US,US,1479655508,40.780326,-73.726335,85977607,Russell Gardens,404522729,859/776/07/85977607.geojson,locality,85688543,quattroshapes,,,US
"-73.575204,40.867187,-73.541245,40.902962",uuuu,85633793,,74eeeb4f8f49ddaf7ff91bcebfbab172,,5c5349ae2ee739172a901fd22440f555,40.884069,-73.557880,85977609,uuuu,US,US,1467242864,40.884811,-73.555859,85977609,Mill Neck,404521475,859/776/09/85977609.geojson,locality,85688543,quattroshapes,,,US
"-73.571467,40.794915,-73.505749,40.848607",uuuu,85633793,,2a3f236de233efd2e753fd2c34fbf577,,b5d1dc7ade4d233106002a41c9f7357c,40.825388,-73.536340,85977611,uuuu,US,US,1467243647,40.823460,-73.533103,85977611,Muttontown,404521475,859/776/11/85977611.geojson,locality,85688543,quattroshapes,,,US
"-73.657912,40.736631,-73.620736,40.759992",uuuu,85633793,,36f355f68ed8cc95ca07a518428a9fbb,,032f923e74a7dec02f14dd7eb81078fe,40.746970,-73.639173,85977613,uuuu,US,US,1479655507,40.746269,-73.638808,85977613,Mineola,404522729,859/776/13/85977613.geojson,locality,85688543,quattroshapes,,,US
"-73.649605,40.804754,-73.622017,40.828406",uuuu,85633793,,c7a4627242a166e3abcc74926def1047,,d0955751aabacc7e356ffbf1570a8c2b,40.815817,-73.637922,85977615,uuuu,US,US,1479655507,40.814756,-73.639072,85977615,Roslyn Harbor,404522729,859/776/15/85977615.geojson,locality,85688543,quattroshapes,,,US
"-73.669024,40.787521,-73.653114,40.799753",uuuu,85633793,,b4c09065913d9cce6f94b0115668ec46,,b5bac941fc2af2500111bdc32d00c5ff,40.793657,-73.661207,85977617,uuuu,US,US,1479655507,40.794207,-73.661207,85977617,Roslyn Estates,404522729,859/776/17/85977617.geojson,locality,85688543,quattroshapes,,,US
"-73.604889,40.844793,-73.560253,40.878777",uuuu,85633793,,dc2ce2f9eaeaf3a09e6ba26a97f28a09,,43fe2e82ba9269117f0cc245eafce7d9,40.863999,-73.581774,85977619,uuuu,US,US,1467245337,40.862330,-73.580286,85977619,Matinecock,404521475,859/776/19/85977619.geojson,locality,85688543,quattroshapes,,,US
"-77.772816,42.897242,-77.725596,42.932701",uuuu,85633793,,a6369b916faedea1e5b8ca94c2228405,,9fe9440360ec4abbae0f294335c3bae4,42.912667,-77.746520,85978303,uuuu,US,US,1467244849,42.912379,-77.746159,85978303,Avon,404521977,859/783/03/85978303.geojson,locality,85688543,quattroshapes,,,US
"-73.690776,40.643157,-73.65574,40.671297",uuuu,85633793,,1f8c08a1f23c2a62e95edc6c03da86ef,,9ea697b1decc7f033ddd418f988dc2f9,40.657880,-73.674196,85977623,uuuu,US,US,1467245789,40.657256,-73.674472,85977623,Lynbrook,404521473,859/776/23/85977623.geojson,locality,85688543,quattroshapes,,,US
"-77.89255,42.70811,-77.858364,42.742121",uuuu,85633793,,4f69af92056fa189f541c1f0924c9423,,4eceb41695a8c484dfa76ba14e804e32,42.723696,-77.875207,85978307,uuuu,US,US,1467245757,42.721930,-77.872629,85978307,Mount Morris,404521991,859/783/07/85978307.geojson,locality,85688543,quattroshapes,,,US
"-73.701399,40.574632,-73.635702,40.595839",uuuu,85633793,,0c5980006316bbb28ed071f34b77655e,,ab4ffeee0813134f436c9828c0035647,40.585590,-73.665434,85977625,uuuu,US,US,1467245406,40.586031,-73.664808,85977625,Long Beach,404522727,859/776/25/85977625.geojson,locality,85688543,quattroshapes,,,US
"-77.951392,42.571257,-77.924088,42.589711",uuuu,85633793,,14dc4132353a9b0ddcaee21bc462c529,,3b74b12c3346e3e937e2c9a9feeede77,42.579991,-77.937907,85978309,uuuu,US,US,1467245033,42.580478,-77.936976,85978309,Nunda,404521225,859/783/09/85978309.geojson,locality,85688543,quattroshapes,,,US
"-77.680699,42.814672,-77.65863,42.829302",uuuu,85633793,,e3c9c6ab4f46a0db67eda6828fa5984a,,73d33486a2c57948c036b516c3d25a8c,42.821961,-77.668854,85978311,uuuu,US,US,1467184899,42.821949,-77.668851,85978311,Livonia,404521223,859/783/11/85978311.geojson,locality,85688543,quattroshapes,,,US
"-73.659237,40.791322,-73.636282,40.807468",uuuu,85633793,,5f872edef62bc6fdaa1b38f052431d1d,,6b37ba6200757e8136aaa69bdf959f5f,40.799103,-73.649101,85977627,uuuu,US,US,1479655508,40.796652,-73.648932,85977627,Roslyn,404522729,859/776/27/85977627.geojson,locality,85688543,quattroshapes,,,US
"-77.622639,42.895421,-77.600426,42.917054",uuuu,85633793,,b3c4ebdedfa92c1f3023859c6c1e0a3c,,fa714efa57e44666f7d576e8ce81d890,42.906949,-77.612263,85978313,uuuu,US,US,1467244458,42.907269,-77.612266,85978313,Lima,404521989,859/783/13/85978313.geojson,locality,85688543,quattroshapes,,,US
"-76.855749,42.407379,-76.826102,42.425064",uuuu,85633793,,b867aaed91f94a78249757b2f613355f,,dfaa8d3633bff6be80dcd89dccae990f,42.416868,-76.843957,85978315,uuuu,US,US,1467244458,42.418069,-76.843956,85978315,Burdett,404522555,859/783/15/85978315.geojson,locality,85688543,quattroshapes,,,US
"-73.658684,40.647223,-73.617594,40.690029",uuuu,85633793,,c8f6f1db75e6ae13eacccf85013fcbf0,,5fd43b319fb98c71b44014bbfbc9b4ab,40.664318,-73.638311,85977629,uuuu,US,US,1467245406,40.663939,-73.636596,85977629,Rockville Centre,404521473,859/776/29/85977629.geojson,locality,85688543,quattroshapes,,,US
"-74.17496,41.261794,-74.024113,41.396779",uuuu,85633793,,f467e7c18faa7381f298ba546f4ce74d,,f478dd64165b5f7dc44f61289b722c79,41.328422,-74.100410,85978219,uuuu,US,US,1479864054,41.344296,-74.113920,85978219,Woodbury,404522927,859/782/19/85978219.geojson,locality,85688543,quattroshapes,,,US
"-73.745633,40.590704,-73.685975,40.621608",uuuu,85633793,,3422c7dbd13ffaa1906791265c101dea,,a5bd9ee0adada3443aa3961c2d17fbae,40.604236,-73.714897,85977631,uuuu,US,US,1479849124,40.604908,-73.714898,85977631,Lawrence,404521473,859/776/31/85977631.geojson,locality,85688543,quattroshapes,,,US
"-76.885749,42.368125,-76.849107,42.390556",uuuu,85633793,,82f45e1c37c649345defed8c4d175c4d,,a895360a2e8249b05a13a28ac6434804,42.380125,-76.867257,85978317,uuuu,US,US,1479655540,42.379004,-76.866964,85978317,Watkins Glen,404522553,859/783/17/85978317.geojson,locality,85688543,quattroshapes,,,US
